data,par_moeda,moeda_base,moeda_cotada,bid,ask,high,low,fonte,confiabilidade
2025-11-12,CNY-BRL,CNY,BRL,0.69672855,0.69799604,0.69844134,0.69414968,awesomeapi,market_api
2025-11-13,CNY-BRL,CNY,BRL,0.6882326,0.68951445,0.69450937,0.68311518,awesomeapi,market_api
2025-11-14,CNY-BRL,CNY,BRL,0.68280829,0.68339599,0.68646711,0.68028889,awesomeapi,market_api
2025-11-15,CNY-BRL,CNY,BRL,0.67958142,0.68005229,0.6830065,0.67509172,awesomeapi,market_api
2025-11-16,CNY-BRL,CNY,BRL,0.68528072,0.68599334,0.68999997,0.68228602,awesomeapi,market_api
2025-11-17,CNY-BRL,CNY,BRL,0.68658565,0.68728513,0.69230174,0.68038817,awesomeapi,market_api
2025-11-18,CNY-BRL,CNY,BRL,0.68972352,0.69040155,0.69425647,0.68680923,awesomeapi,market_api
2025-11-19,CNY-BRL,CNY,BRL,0.68563974,0.68603742,0.69105826,0.68333049,awesomeapi,market_api
2025-11-20,CNY-BRL,CNY,BRL,0.68165793,0.68243404,0.68567723,0.67928864,awesomeapi,market_api
2025-11-21,CNY-BRL,CNY,BRL,0.68357541,0.68401415,0.68684571,0.67700059,awesomeapi,market_api
2025-11-22,CNY-BRL,CNY,BRL,0.68403376,0.68500693,0.687489,0.68245276,awesomeapi,market_api
2025-11-23,CNY-BRL,CNY,BRL,0.68633763,0.68729878,0.68821686,0.681986,awesomeapi,market_api
2025-11-24,CNY-BRL,CNY,BRL,0.68586941,0.68698596,0.68956535,0.68285482,awesomeapi,market_api
2025-11-25,CNY-BRL,CNY,BRL,0.6871587,0.68755112,0.68866923,0.68342041,awesomeapi,market_api
2025-11-26,CNY-BRL,CNY,BRL,0.6879968,0.68925241,0.69071611,0.68346122,awesomeapi,market_api
2025-11-27,CNY-BRL,CNY,BRL,0.69118066,0.69223572,0.69289937,0.68895174,awesomeapi,market_api
2025-11-28,CNY-BRL,CNY,BRL,0.69449041,0.69518276,0.69960237,0.69066218,awesomeapi,market_api
2025-11-29,CNY-BRL,CNY,BRL,0.68854606,0.68964862,0.6947022,0.68299157,awesomeapi,market_api
2025-11-30,CNY-BRL,CNY,BRL,0.68027664,0.68162928,0.68574258,0.67427834,awesomeapi,market_api
2025-12-01,CNY-BRL,CNY,BRL,0.68426278,0.68545925,0.68962886,0.67850511,awesomeapi,market_api
2025-12-02,CNY-BRL,CNY,BRL,0.68897222,0.69028266,0.6929694,0.68407617,awesomeapi,market_api
2025-12-03,CNY-BRL,CNY,BRL,0.68534586,0.6862179,0.69138259,0.68161012,awesomeapi,market_api
2025-12-04,CNY-BRL,CNY,BRL,0.67857526,0.67974892,0.68427179,0.67199642,awesomeapi,market_api
2025-12-05,CNY-BRL,CNY,BRL,0.67918238,0.67977556,0.68439643,0.67371132,awesomeapi,market_api
2025-12-06,CNY-BRL,CNY,BRL,0.68289724,0.68419776,0.68921761,0.67839817,awesomeapi,market_api
2025-12-07,CNY-BRL,CNY,BRL,0.6898879,0.69083217,0.69219098,0.68312721,awesomeapi,market_api
2025-12-08,CNY-BRL,CNY,BRL,0.6920884,0.69269918,0.69748523,0.68629814,awesomeapi,market_api
2025-12-09,CNY-BRL,CNY,BRL,0.69091569,0.69171841,0.69346486,0.68848942,awesomeapi,market_api
2025-12-10,CNY-BRL,CNY,BRL,0.68776358,0.68899107,0.69194935,0.68589211,awesomeapi,market_api
2025-12-11,CNY-BRL,CNY,BRL,0.68804762,0.68913166,0.69080075,0.68184751,awesomeapi,market_api
2025-12-12,CNY-BRL,CNY,BRL,0.68715594,0.6878186,0.68963119,0.68531514,awesomeapi,market_api
2025-12-13,CNY-BRL,CNY,BRL,0.68356014,0.68442641,0.68739211,0.67808448,awesomeapi,market_api
2025-12-14,CNY-BRL,CNY,BRL,0.69150185,0.69232951,0.69478685,0.68867136,awesomeapi,market_api
2025-12-15,CNY-BRL,CNY,BRL,0.69853333,0.69917404,0.70511546,0.69621376,awesomeapi,market_api
2025-12-16,CNY-BRL,CNY,BRL,0.70314244,0.70453626,0.7063877,0.70123895,awesomeapi,market_api
2025-12-17,CNY-BRL,CNY,BRL,0.69982735,0.70043833,0.70155405,0.69400462,awesomeapi,market_api
2025-12-18,CNY-BRL,CNY,BRL,0.70336331,0.70425575,0.70666622,0.69823129,awesomeapi,market_api
2025-12-19,CNY-BRL,CNY,BRL,0.70608388,0.70710485,0.71280507,0.69924186,awesomeapi,market_api
2025-12-20,CNY-BRL,CNY,BRL,0.70804961,0.70912658,0.71409815,0.7021449,awesomeapi,market_api
2025-12-21,CNY-BRL,CNY,BRL,0.71316397,0.71404612,0.71860945,0.71129115,awesomeapi,market_api
2025-12-22,CNY-BRL,CNY,BRL,0.71590576,0.71707772,0.72284622,0.71398727,awesomeapi,market_api
2025-12-23,CNY-BRL,CNY,BRL,0.71907012,0.72033149,0.72587528,0.71633081,awesomeapi,market_api
2025-12-24,CNY-BRL,CNY,BRL,0.72184068,0.72276985,0.72864249,0.71485196,awesomeapi,market_api
2025-12-25,CNY-BRL,CNY,BRL,0.72344631,0.72394681,0.72691309,0.71795886,awesomeapi,market_api
2025-12-26,CNY-BRL,CNY,BRL,0.71660261,0.71719906,0.71989767,0.71503588,awesomeapi,market_api
2025-12-27,CNY-BRL,CNY,BRL,0.717183,0.71770674,0.72184371,0.71200155,awesomeapi,market_api
2025-12-28,CNY-BRL,CNY,BRL,0.71524011,0.71629392,0.72112431,0.71143342,awesomeapi,market_api
2025-12-29,CNY-BRL,CNY,BRL,0.71045578,0.71110246,0.71196524,0.70786046,awesomeapi,market_api
2025-12-30,CNY-BRL,CNY,BRL,0.71727615,0.71797089,0.71973329,0.715726,awesomeapi,market_api
2025-12-31,CNY-BRL,CNY,BRL,0.72434811,0.72488136,0.72965671,0.7192511,awesomeapi,market_api
2026-01-01,CNY-BRL,CNY,BRL,0.73001665,0.73140626,0.7361381,0.72524085,awesomeapi,market_api
2026-01-02,CNY-BRL,CNY,BRL,0.73129686,0.73181341,0.73605949,0.72947392,awesomeapi,market_api
2026-01-03,CNY-BRL,CNY,BRL,0.73698521,0.73783004,0.7407601,0.7329889,awesomeapi,market_api
2026-01-04,CNY-BRL,CNY,BRL,0.73729201,0.73797013,0.74281186,0.73085726,awesomeapi,market_api
2026-01-05,CNY-BRL,CNY,BRL,0.73837243,0.73959279,0.74355729,0.73371569,awesomeapi,market_api
2026-01-06,CNY-BRL,CNY,BRL,0.73419022,0.73459155,0.73990477,0.72952087,awesomeapi,market_api
2026-01-07,CNY-BRL,CNY,BRL,0.73605026,0.7367172,0.73945282,0.72906893,awesomeapi,market_api
2026-01-08,CNY-BRL,CNY,BRL,0.73655233,0.73761042,0.74082971,0.7314205,awesomeapi,market_api
2026-01-09,CNY-BRL,CNY,BRL,0.73153303,0.7323528,0.73574773,0.728371,awesomeapi,market_api
2026-01-10,CNY-BRL,CNY,BRL,0.73158308,0.73243156,0.73705879,0.72988615,awesomeapi,market_api
2026-01-11,CNY-BRL,CNY,BRL,0.73151833,0.73275645,0.7346374,0.72606085,awesomeapi,market_api
2026-01-12,CNY-BRL,CNY,BRL,0.73900658,0.74008855,0.74434296,0.73393327,awesomeapi,market_api
2026-01-13,CNY-BRL,CNY,BRL,0.74289979,0.74434002,0.74740678,0.73706168,awesomeapi,market_api
2026-01-14,CNY-BRL,CNY,BRL,0.74320657,0.74436462,0.74609775,0.74003572,awesomeapi,market_api
2026-01-15,CNY-BRL,CNY,BRL,0.74448365,0.7453294,0.74762655,0.74081041,awesomeapi,market_api
2026-01-16,CNY-BRL,CNY,BRL,0.74492525,0.74573457,0.75001377,0.74212499,awesomeapi,market_api
2026-01-17,CNY-BRL,CNY,BRL,0.74435462,0.74562481,0.74844879,0.73866034,awesomeapi,market_api
2026-01-18,CNY-BRL,CNY,BRL,0.74018374,0.74064425,0.74444699,0.73853627,awesomeapi,market_api
2026-01-19,CNY-BRL,CNY,BRL,0.73982787,0.74094787,0.74334182,0.73272994,awesomeapi,market_api
2026-01-20,CNY-BRL,CNY,BRL,0.7370509,0.73777777,0.74184943,0.73405913,awesomeapi,market_api
2026-01-21,CNY-BRL,CNY,BRL,0.73224036,0.73328759,0.73644074,0.72860477,awesomeapi,market_api
2026-01-22,CNY-BRL,CNY,BRL,0.7345555,0.73514721,0.73667996,0.73238192,awesomeapi,market_api
2026-01-23,CNY-BRL,CNY,BRL,0.73639332,0.73786505,0.74029509,0.73490917,awesomeapi,market_api
2026-01-24,CNY-BRL,CNY,BRL,0.7294146,0.73082193,0.73099002,0.72551319,awesomeapi,market_api
2026-01-25,CNY-BRL,CNY,BRL,0.72917772,0.73032706,0.73597131,0.72356079,awesomeapi,market_api
2026-01-26,CNY-BRL,CNY,BRL,0.73342617,0.73430293,0.74061047,0.73172861,awesomeapi,market_api
2026-01-27,CNY-BRL,CNY,BRL,0.73795561,0.73941701,0.74444603,0.73099562,awesomeapi,market_api
2026-01-28,CNY-BRL,CNY,BRL,0.74237751,0.74303241,0.74470833,0.73695332,awesomeapi,market_api
2026-01-29,CNY-BRL,CNY,BRL,0.74279623,0.7437424,0.74739068,0.73581621,awesomeapi,market_api
2026-01-30,CNY-BRL,CNY,BRL,0.73960388,0.7406616,0.7429236,0.73575755,awesomeapi,market_api
2026-01-31,CNY-BRL,CNY,BRL,0.73545445,0.73596945,0.73805686,0.73314012,awesomeapi,market_api
2026-02-01,CNY-BRL,CNY,BRL,0.73710578,0.73837024,0.74273653,0.73250421,awesomeapi,market_api
2026-02-02,CNY-BRL,CNY,BRL,0.7389014,0.73968579,0.74433082,0.73261835,awesomeapi,market_api
2026-02-03,CNY-BRL,CNY,BRL,0.74439168,0.74574785,0.74913802,0.73802037,awesomeapi,market_api
2026-02-04,CNY-BRL,CNY,BRL,0.7491557,0.75010485,0.75349799,0.74247064,awesomeapi,market_api
2026-02-05,CNY-BRL,CNY,BRL,0.74887308,0.74968153,0.75274273,0.74554861,awesomeapi,market_api
2026-02-06,CNY-BRL,CNY,BRL,0.74401054,0.74496143,0.74874156,0.7385914,awesomeapi,market_api
2026-02-07,CNY-BRL,CNY,BRL,0.74296515,0.7438164,0.74574584,0.73632695,awesomeapi,market_api
2026-02-08,CNY-BRL,CNY,BRL,0.74411286,0.74487111,0.75109528,0.74139028,awesomeapi,market_api
2026-02-09,CNY-BRL,CNY,BRL,0.74354625,0.74454266,0.74822532,0.73713005,awesomeapi,market_api
2026-02-10,CNY-BRL,CNY,BRL,0.74144319,0.74196833,0.74832341,0.73680811,awesomeapi,market_api
2026-02-11,CNY-BRL,CNY,BRL,0.74273394,0.74375829,0.74725075,0.74103442,awesomeapi,market_api
2026-02-12,CNY-BRL,CNY,BRL,0.74093521,0.74185815,0.74397927,0.73742206,awesomeapi,market_api
2026-02-13,CNY-BRL,CNY,BRL,0.73863508,0.73972357,0.74305328,0.73660698,awesomeapi,market_api
2026-02-14,CNY-BRL,CNY,BRL,0.74015888,0.74061005,0.74273852,0.73754828,awesomeapi,market_api
2026-02-15,CNY-BRL,CNY,BRL,0.73878147,0.73982496,0.74130996,0.73209272,awesomeapi,market_api
2026-02-16,CNY-BRL,CNY,BRL,0.74003191,0.74063477,0.7420515,0.73336721,awesomeapi,market_api
2026-02-17,CNY-BRL,CNY,BRL,0.74140291,0.74210205,0.745409,0.73423191,awesomeapi,market_api
2026-02-18,CNY-BRL,CNY,BRL,0.73701614,0.73842867,0.74270541,0.73513563,awesomeapi,market_api
2026-02-19,CNY-BRL,CNY,BRL,0.73532334,0.73634545,0.74261232,0.72828237,awesomeapi,market_api
2026-02-20,CNY-BRL,CNY,BRL,0.74139547,0.74188405,0.74522681,0.73804118,awesomeapi,market_api
2026-02-21,CNY-BRL,CNY,BRL,0.73691638,0.73742823,0.74248628,0.73382812,awesomeapi,market_api
2026-02-22,CNY-BRL,CNY,BRL,0.72859541,0.72933661,0.73057928,0.72423569,awesomeapi,market_api
2026-02-23,CNY-BRL,CNY,BRL,0.7213895,0.72192134,0.72532592,0.71911947,awesomeapi,market_api
2026-02-24,CNY-BRL,CNY,BRL,0.72175748,0.72315103,0.72403813,0.71730056,awesomeapi,market_api
2026-02-25,CNY-BRL,CNY,BRL,0.72213283,0.72270726,0.72401824,0.71951981,awesomeapi,market_api
2026-02-26,CNY-BRL,CNY,BRL,0.72191845,0.72233873,0.72416736,0.71762458,awesomeapi,market_api
2026-02-27,CNY-BRL,CNY,BRL,0.72699213,0.72806642,0.72895408,0.72297321,awesomeapi,market_api
2026-02-28,CNY-BRL,CNY,BRL,0.71655936,0.71754239,0.71933518,0.71299331,awesomeapi,market_api
2026-03-01,CNY-BRL,CNY,BRL,0.71837057,0.71880716,0.72107239,0.71425141,awesomeapi,market_api
2026-03-02,CNY-BRL,CNY,BRL,0.7247913,0.72623049,0.73201755,0.71766154,awesomeapi,market_api
2026-03-03,CNY-BRL,CNY,BRL,0.72054924,0.7213668,0.72245541,0.71724294,awesomeapi,market_api
2026-03-04,CNY-BRL,CNY,BRL,0.71929625,0.71991238,0.72081614,0.71730965,awesomeapi,market_api
2026-03-05,CNY-BRL,CNY,BRL,0.71656947,0.71741487,0.71994974,0.71410244,awesomeapi,market_api
2026-03-06,CNY-BRL,CNY,BRL,0.71329553,0.71441837,0.71675996,0.70700787,awesomeapi,market_api
2026-03-07,CNY-BRL,CNY,BRL,0.71226522,0.71287881,0.71675758,0.70979144,awesomeapi,market_api
2026-03-08,CNY-BRL,CNY,BRL,0.71810663,0.7189992,0.72041874,0.71574217,awesomeapi,market_api
2026-03-09,CNY-BRL,CNY,BRL,0.72561488,0.72664405,0.72859737,0.72316307,awesomeapi,market_api
2026-03-10,CNY-BRL,CNY,BRL,0.72452815,0.72590088,0.72622647,0.71980337,awesomeapi,market_api
2026-03-11,CNY-BRL,CNY,BRL,0.73237322,0.73334171,0.73530628,0.72825569,awesomeapi,market_api
2026-03-12,CNY-BRL,CNY,BRL,0.73277286,0.73323568,0.73846662,0.73000768,awesomeapi,market_api
2026-03-13,CNY-BRL,CNY,BRL,0.74009714,0.74068188,0.74344166,0.73327422,awesomeapi,market_api
2026-03-14,CNY-BRL,CNY,BRL,0.7399764,0.74123044,0.74706178,0.73463695,awesomeapi,market_api
2026-03-15,CNY-BRL,CNY,BRL,0.74076878,0.74187577,0.74509505,0.73392297,awesomeapi,market_api
2026-03-16,CNY-BRL,CNY,BRL,0.74251708,0.74345734,0.74611122,0.73722813,awesomeapi,market_api
2026-03-17,CNY-BRL,CNY,BRL,0.7557589,0.7567559,0.75802025,0.75187294,awesomeapi,market_api
2026-03-18,CNY-BRL,CNY,BRL,0.75956193,0.7602987,0.76622684,0.75574077,awesomeapi,market_api
2026-03-19,CNY-BRL,CNY,BRL,0.75687312,0.75818427,0.76106552,0.75079694,awesomeapi,market_api
2026-03-20,CNY-BRL,CNY,BRL,0.76117177,0.76170681,0.76832465,0.75672312,awesomeapi,market_api
2026-03-21,CNY-BRL,CNY,BRL,0.75992339,0.76059949,0.76291134,0.75679203,awesomeapi,market_api
2026-03-22,CNY-BRL,CNY,BRL,0.75814241,0.75893852,0.76401055,0.75086665,awesomeapi,market_api
2026-03-23,CNY-BRL,CNY,BRL,0.76219643,0.76334244,0.76705721,0.75793668,awesomeapi,market_api
2026-03-24,CNY-BRL,CNY,BRL,0.76259351,0.76392217,0.76930224,0.75928058,awesomeapi,market_api
2026-03-25,CNY-BRL,CNY,BRL,0.76402884,0.76550352,0.76797194,0.75761052,awesomeapi,market_api
2026-03-26,CNY-BRL,CNY,BRL,0.76435502,0.76584569,0.77018649,0.76183845,awesomeapi,market_api
2026-03-27,CNY-BRL,CNY,BRL,0.76603752,0.76709405,0.7682975,0.75966935,awesomeapi,market_api
2026-03-28,CNY-BRL,CNY,BRL,0.76809611,0.76880427,0.77390423,0.76096762,awesomeapi,market_api
2026-03-29,CNY-BRL,CNY,BRL,0.76018217,0.76076866,0.76409168,0.75472638,awesomeapi,market_api
2026-03-30,CNY-BRL,CNY,BRL,0.76323517,0.76409724,0.76582907,0.76153119,awesomeapi,market_api
2026-03-31,CNY-BRL,CNY,BRL,0.75937999,0.76022282,0.76484272,0.75437425,awesomeapi,market_api
2026-04-01,CNY-BRL,CNY,BRL,0.75362188,0.75417531,0.75784634,0.74988711,awesomeapi,market_api
2026-04-02,CNY-BRL,CNY,BRL,0.75364354,0.75433034,0.75954771,0.75026931,awesomeapi,market_api
2026-04-03,CNY-BRL,CNY,BRL,0.75425542,0.75524365,0.7613347,0.74949289,awesomeapi,market_api
2026-04-04,CNY-BRL,CNY,BRL,0.75164246,0.75271396,0.75358619,0.74906803,awesomeapi,market_api
2026-04-05,CNY-BRL,CNY,BRL,0.75534105,0.7558331,0.76147329,0.74877913,awesomeapi,market_api
2026-04-06,CNY-BRL,CNY,BRL,0.75002952,0.75061431,0.75284526,0.74659014,awesomeapi,market_api
2026-04-07,CNY-BRL,CNY,BRL,0.74861332,0.74965136,0.75383443,0.74300319,awesomeapi,market_api
2026-04-08,CNY-BRL,CNY,BRL,0.74646719,0.74785397,0.74972203,0.74104032,awesomeapi,market_api
2026-04-09,CNY-BRL,CNY,BRL,0.74653719,0.74753724,0.74985681,0.73962476,awesomeapi,market_api
2026-04-10,CNY-BRL,CNY,BRL,0.74794348,0.74842458,0.75369966,0.74209233,awesomeapi,market_api
2026-04-11,CNY-BRL,CNY,BRL,0.7440591,0.74545272,0.74863406,0.74065654,awesomeapi,market_api
2026-04-12,CNY-BRL,CNY,BRL,0.74728352,0.748585,0.7533862,0.74279794,awesomeapi,market_api
2026-04-13,CNY-BRL,CNY,BRL,0.74780402,0.74903923,0.75090217,0.74278173,awesomeapi,market_api
2026-04-14,CNY-BRL,CNY,BRL,0.74028432,0.74161518,0.74364808,0.73594004,awesomeapi,market_api
2026-04-15,CNY-BRL,CNY,BRL,0.73256889,0.73398023,0.73871199,0.72590521,awesomeapi,market_api
2026-04-16,CNY-BRL,CNY,BRL,0.73277565,0.73356549,0.74008292,0.73041573,awesomeapi,market_api
2026-04-17,CNY-BRL,CNY,BRL,0.73214157,0.73307736,0.73641302,0.72600076,awesomeapi,market_api
2026-04-18,CNY-BRL,CNY,BRL,0.73198137,0.73334499,0.73772677,0.72684686,awesomeapi,market_api
2026-04-19,CNY-BRL,CNY,BRL,0.73212491,0.73296037,0.73657813,0.72767768,awesomeapi,market_api
2026-04-20,CNY-BRL,CNY,BRL,0.73328941,0.73367846,0.73770701,0.72680143,awesomeapi,market_api
2026-04-21,CNY-BRL,CNY,BRL,0.73736802,0.7385212,0.74353659,0.73358983,awesomeapi,market_api
2026-04-22,CNY-BRL,CNY,BRL,0.73311998,0.73406824,0.7347826,0.72940748,awesomeapi,market_api
2026-04-23,CNY-BRL,CNY,BRL,0.728651,0.72953385,0.73159597,0.72701159,awesomeapi,market_api
2026-04-24,CNY-BRL,CNY,BRL,0.72452444,0.72563703,0.72849535,0.72066604,awesomeapi,market_api
2026-04-25,CNY-BRL,CNY,BRL,0.72592933,0.7265645,0.7305046,0.72193366,awesomeapi,market_api
2026-04-26,CNY-BRL,CNY,BRL,0.73115399,0.7320394,0.73601395,0.72965469,awesomeapi,market_api
2026-04-27,CNY-BRL,CNY,BRL,0.72967533,0.73103365,0.73154965,0.72558375,awesomeapi,market_api
2026-04-28,CNY-BRL,CNY,BRL,0.71989086,0.72047473,0.72434717,0.7168372,awesomeapi,market_api
2026-04-29,CNY-BRL,CNY,BRL,0.71339603,0.71467302,0.71708492,0.70832375,awesomeapi,market_api
2026-04-30,CNY-BRL,CNY,BRL,0.71037715,0.71099754,0.71190819,0.70665958,awesomeapi,market_api
2026-05-01,CNY-BRL,CNY,BRL,0.7084467,0.70937103,0.71246811,0.70157752,awesomeapi,market_api
2026-05-02,CNY-BRL,CNY,BRL,0.70710338,0.70820665,0.71414992,0.70402007,awesomeapi,market_api
2026-05-03,CNY-BRL,CNY,BRL,0.70750092,0.70869205,0.71206038,0.70262335,awesomeapi,market_api
2026-05-04,CNY-BRL,CNY,BRL,0.70653546,0.70793353,0.71164505,0.70004202,awesomeapi,market_api
2025-11-06,GBP-BRL,GBP,BRL,6.45,6.46024663,6.46947312,6.40100974,awesomeapi,market_api
2025-11-07,GBP-BRL,GBP,BRL,6.5039868,6.51196377,6.56480158,6.44899771,awesomeapi,market_api
2025-11-08,GBP-BRL,GBP,BRL,6.47426274,6.47851116,6.49414731,6.45770877,awesomeapi,market_api
2025-11-09,GBP-BRL,GBP,BRL,6.43562832,6.44360765,6.45265812,6.38549847,awesomeapi,market_api
2025-11-10,GBP-BRL,GBP,BRL,6.46196012,6.47054508,6.51809569,6.43457197,awesomeapi,market_api
2025-11-11,GBP-BRL,GBP,BRL,6.39076667,6.39893862,6.40955449,6.33275845,awesomeapi,market_api
2025-11-12,GBP-BRL,GBP,BRL,6.41264027,6.41752996,6.43071685,6.38929566,awesomeapi,market_api
2025-11-13,GBP-BRL,GBP,BRL,6.42077887,6.43175421,6.43905572,6.37637648,awesomeapi,market_api
2025-11-14,GBP-BRL,GBP,BRL,6.41688904,6.42727973,6.46827965,6.39429846,awesomeapi,market_api
2025-11-15,GBP-BRL,GBP,BRL,6.49653592,6.5003847,6.53285449,6.47301922,awesomeapi,market_api
2025-11-16,GBP-BRL,GBP,BRL,6.46946774,6.47948834,6.50086758,6.43327216,awesomeapi,market_api
2025-11-17,GBP-BRL,GBP,BRL,6.57267022,6.5770754,6.61565812,6.54976976,awesomeapi,market_api
2025-11-18,GBP-BRL,GBP,BRL,6.5648439,6.57481248,6.58171129,6.50046145,awesomeapi,market_api
2025-11-19,GBP-BRL,GBP,BRL,6.50525072,6.51518288,6.5277188,6.49150671,awesomeapi,market_api
2025-11-20,GBP-BRL,GBP,BRL,6.51191468,6.51843763,6.53289937,6.48751264,awesomeapi,market_api
2025-11-21,GBP-BRL,GBP,BRL,6.46260751,6.47429918,6.50671893,6.44055928,awesomeapi,market_api
2025-11-22,GBP-BRL,GBP,BRL,6.42940154,6.43798472,6.45541648,6.36633164,awesomeapi,market_api
2025-11-23,GBP-BRL,GBP,BRL,6.45176139,6.45530429,6.50246287,6.39896033,awesomeapi,market_api
2025-11-24,GBP-BRL,GBP,BRL,6.4818709,6.48576484,6.50374692,6.44897895,awesomeapi,market_api
2025-11-25,GBP-BRL,GBP,BRL,6.45486575,6.46649892,6.49550558,6.40811668,awesomeapi,market_api
2025-11-26,GBP-BRL,GBP,BRL,6.50589494,6.51678919,6.56200817,6.46809389,awesomeapi,market_api
2025-11-27,GBP-BRL,GBP,BRL,6.56562757,6.5739212,6.6164721,6.53866425,awesomeapi,market_api
2025-11-28,GBP-BRL,GBP,BRL,6.63963705,6.65146712,6.65402046,6.61595896,awesomeapi,market_api
2025-11-29,GBP-BRL,GBP,BRL,6.66932022,6.68066006,6.70081318,6.64798731,awesomeapi,market_api
2025-11-30,GBP-BRL,GBP,BRL,6.74085345,6.7461122,6.78295716,6.68173985,awesomeapi,market_api
2025-12-01,GBP-BRL,GBP,BRL,6.64913747,6.65316669,6.66405712,6.61109546,awesomeapi,market_api
2025-12-02,GBP-BRL,GBP,BRL,6.63660851,6.64944558,6.66469516,6.57241018,awesomeapi,market_api
2025-12-03,GBP-BRL,GBP,BRL,6.596772,6.60885414,6.62490777,6.5404647,awesomeapi,market_api
2025-12-04,GBP-BRL,GBP,BRL,6.60596918,6.6160684,6.64622979,6.57040708,awesomeapi,market_api
2025-12-05,GBP-BRL,GBP,BRL,6.58095985,6.59230052,6.63587556,6.52794699,awesomeapi,market_api
2025-12-06,GBP-BRL,GBP,BRL,6.57604924,6.58918414,6.61437511,6.52044622,awesomeapi,market_api
2025-12-07,GBP-BRL,GBP,BRL,6.67216683,6.68413481,6.69680594,6.6565771,awesomeapi,market_api
2025-12-08,GBP-BRL,GBP,BRL,6.66700992,6.67439112,6.72603892,6.63825627,awesomeapi,market_api
2025-12-09,GBP-BRL,GBP,BRL,6.69103411,6.70140531,6.70480951,6.65862999,awesomeapi,market_api
2025-12-10,GBP-BRL,GBP,BRL,6.68272371,6.69223506,6.70302621,6.62142405,awesomeapi,market_api
2025-12-11,GBP-BRL,GBP,BRL,6.68985985,6.69477296,6.7519307,6.66489922,awesomeapi,market_api
2025-12-12,GBP-BRL,GBP,BRL,6.69350666,6.70683623,6.73927679,6.67560315,awesomeapi,market_api
2025-12-13,GBP-BRL,GBP,BRL,6.71935987,6.72337748,6.73682599,6.67421154,awesomeapi,market_api
2025-12-14,GBP-BRL,GBP,BRL,6.78144545,6.79307135,6.8168697,6.74374953,awesomeapi,market_api
2025-12-15,GBP-BRL,GBP,BRL,6.86862402,6.87812973,6.91165131,6.81707847,awesomeapi,market_api
2025-12-16,GBP-BRL,GBP,BRL,6.88800831,6.89632681,6.94112095,6.81927642,awesomeapi,market_api
2025-12-17,GBP-BRL,GBP,BRL,6.92190834,6.92900639,6.9364286,6.90110801,awesomeapi,market_api
2025-12-18,GBP-BRL,GBP,BRL,6.86562296,6.8747561,6.89826256,6.80026318,awesomeapi,market_api
2025-12-19,GBP-BRL,GBP,BRL,6.86453081,6.87442376,6.90683582,6.80697641,awesomeapi,market_api
2025-12-20,GBP-BRL,GBP,BRL,6.91637292,6.92251386,6.9755626,6.9023708,awesomeapi,market_api
2025-12-21,GBP-BRL,GBP,BRL,6.96475132,6.97470754,7.03076363,6.90692383,awesomeapi,market_api
2025-12-22,GBP-BRL,GBP,BRL,6.97928726,6.99171354,7.01540952,6.91930788,awesomeapi,market_api
2025-12-23,GBP-BRL,GBP,BRL,7.02917489,7.03849732,7.07801586,7.01180353,awesomeapi,market_api
2025-12-24,GBP-BRL,GBP,BRL,7.05856212,7.0642254,7.10379137,7.04112459,awesomeapi,market_api
2025-12-25,GBP-BRL,GBP,BRL,7.12563467,7.13712241,7.18777345,7.05891807,awesomeapi,market_api
2025-12-26,GBP-BRL,GBP,BRL,7.14466149,7.14932448,7.21266268,7.1265072,awesomeapi,market_api
2025-12-27,GBP-BRL,GBP,BRL,7.12917374,7.13780778,7.19135446,7.11090531,awesomeapi,market_api
2025-12-28,GBP-BRL,GBP,BRL,7.15069536,7.15446626,7.1664239,7.10714647,awesomeapi,market_api
2025-12-29,GBP-BRL,GBP,BRL,6.9971023,7.00911909,7.01822945,6.97613281,awesomeapi,market_api
2025-12-30,GBP-BRL,GBP,BRL,7.02069403,7.03019177,7.04789476,6.96563979,awesomeapi,market_api
2025-12-31,GBP-BRL,GBP,BRL,6.83209645,6.8452445,6.88762956,6.77048869,awesomeapi,market_api
2026-01-01,GBP-BRL,GBP,BRL,6.74720099,6.75583322,6.805622,6.72383391,awesomeapi,market_api
2026-01-02,GBP-BRL,GBP,BRL,6.77343589,6.77751704,6.82252722,6.75707385,awesomeapi,market_api
2026-01-03,GBP-BRL,GBP,BRL,6.80108147,6.81358677,6.85231016,6.73567135,awesomeapi,market_api
2026-01-04,GBP-BRL,GBP,BRL,6.74518871,6.75173714,6.78491293,6.6916756,awesomeapi,market_api
2026-01-05,GBP-BRL,GBP,BRL,6.71253684,6.7183376,6.75505935,6.66369818,awesomeapi,market_api
2026-01-06,GBP-BRL,GBP,BRL,6.78489166,6.79824577,6.83888329,6.76490983,awesomeapi,market_api
2026-01-07,GBP-BRL,GBP,BRL,6.76365341,6.77185773,6.80903865,6.74219244,awesomeapi,market_api
2026-01-08,GBP-BRL,GBP,BRL,6.88081276,6.88871158,6.91020791,6.86051009,awesomeapi,market_api
2026-01-09,GBP-BRL,GBP,BRL,6.88415409,6.89288363,6.90704434,6.83786298,awesomeapi,market_api
2026-01-10,GBP-BRL,GBP,BRL,6.90866354,6.91387644,6.96247346,6.88405535,awesomeapi,market_api
